page,text,font,size,origin_x,origin_y,bbox
1,Kia ,Verdana,12.0,171.6199951171875,507.30999755859375,"(171.6199951171875, 495.24554443359375, 194.6787567138672, 509.82952880859375)"
1,Ceed 2 Nav CRDI ISG ,Verdana,12.0,272.69000244140625,492.78997802734375,"(272.69000244140625, 480.72552490234375, 408.5127868652344, 495.30950927734375)"
1,MHEV ,Verdana,12.0,272.69000244140625,507.30999755859375,"(272.69000244140625, 495.24554443359375, 311.8287353515625, 509.82952880859375)"
1,EGZ 5639 ,Verdana,12.0,77.66400146484375,522.4299926757812,"(77.66400146484375, 510.36553955078125, 141.7587432861328, 524.9495239257812)"
1,Volkswagen ,Verdana,12.0,171.6199951171875,522.4299926757812,"(171.6199951171875, 510.36553955078125, 247.2687530517578, 524.9495239257812)"
1,  ,Verdana,12.0,272.69000244140625,522.4299926757812,"(272.69000244140625, 510.36553955078125, 281.1087646484375, 524.9495239257812)"
1,YC72 UZR ,Verdana,12.0,77.66400146484375,537.5499877929688,"(77.66400146484375, 525.4855346679688, 142.47874450683594, 540.0695190429688)"
1,MG ,Verdana,12.0,171.6199951171875,537.5499877929688,"(171.6199951171875, 525.4855346679688, 195.27874755859375, 540.0695190429688)"
1,5 Excite ,Verdana,12.0,272.69000244140625,537.5499877929688,"(272.69000244140625, 525.4855346679688, 324.90875244140625, 540.0695190429688)"
1,DP69 ELW ,Verdana,12.0,77.66400146484375,552.5499877929688,"(77.66400146484375, 540.4855346679688, 143.9187469482422, 555.0695190429688)"
1,Ford ,Verdana,12.0,171.6199951171875,552.5499877929688,"(171.6199951171875, 540.4855346679688, 202.62875366210938, 555.0695190429688)"
1,Tourneo Courier ,Verdana,12.0,272.69000244140625,552.5499877929688,"(272.69000244140625, 540.4855346679688, 374.4887390136719, 555.0695190429688)"
1,VN71 YHD ,Verdana,12.0,77.66400146484375,567.6699829101562,"(77.66400146484375, 555.6055297851562, 144.15875244140625, 570.1895141601562)"
1,Volkswagon ,Verdana,12.0,171.6199951171875,567.6699829101562,"(171.6199951171875, 555.6055297851562, 247.3887481689453, 570.1895141601562)"
1,Caddy ,Verdana,12.0,272.69000244140625,567.6699829101562,"(272.69000244140625, 555.6055297851562, 314.5887451171875, 570.1895141601562)"
1,SD15 VPC ,Verdana,12.0,77.66400146484375,597.3099975585938,"(77.66400146484375, 585.2455444335938, 142.5987548828125, 599.8295288085938)"
1,Mercedes-,Verdana,12.0,171.6199951171875,582.7899780273438,"(171.6199951171875, 570.7255249023438, 233.85922241210938, 585.3095092773438)"
1,Benz ,Verdana,12.0,171.6199951171875,597.3099975585938,"(171.6199951171875, 585.2455444335938, 205.14874267578125, 599.8295288085938)"
1,Vito 116 Bluetec Tourer ,Verdana,12.0,272.69000244140625,582.7899780273438,"(272.69000244140625, 570.7255249023438, 419.94873046875, 585.3095092773438)"
1,Pro ,Verdana,12.0,272.69000244140625,597.3099975585938,"(272.69000244140625, 585.2455444335938, 296.5887451171875, 599.8295288085938)"
1,SB14 BTE ,Verdana,12.0,77.66400146484375,612.4299926757812,"(77.66400146484375, 600.3655395507812, 141.03875732421875, 614.9495239257812)"
1,Vauxhall ,Verdana,12.0,171.6199951171875,612.4299926757812,"(171.6199951171875, 600.3655395507812, 227.3487548828125, 614.9495239257812)"
1,Zafira Exclusiv ,Verdana,12.0,272.69000244140625,612.4299926757812,"(272.69000244140625, 600.3655395507812, 364.8887634277344, 614.9495239257812)"
1,DC21ACS ,Verdana,12.0,77.66400146484375,642.0699462890625,"(77.66400146484375, 630.0054931640625, 139.5987548828125, 644.5894775390625)"
1,Mercedes-,Verdana,12.0,171.6199951171875,627.5499877929688,"(171.6199951171875, 615.4855346679688, 233.85922241210938, 630.0695190429688)"
1,Benz ,Verdana,12.0,171.6199951171875,642.0699462890625,"(171.6199951171875, 630.0054931640625, 205.14874267578125, 644.5894775390625)"
1,Evito Tourer Pro ,Verdana,12.0,272.69000244140625,642.0699462890625,"(272.69000244140625, 630.0054931640625, 374.728759765625, 644.5894775390625)"
1,FN65 OYA ,Verdana,12.0,77.66400146484375,657.219970703125,"(77.66400146484375, 645.155517578125, 142.23875427246094, 659.739501953125)"
1,Vauxhall ,Verdana,12.0,171.6199951171875,657.219970703125,"(171.6199951171875, 645.155517578125, 227.3487548828125, 659.739501953125)"
1,Astra Tech Line CDTi S/S ,Verdana,12.0,272.69000244140625,657.219970703125,"(272.69000244140625, 645.155517578125, 428.6087646484375, 659.739501953125)"
1,T44 GGT ,Verdana,12.0,77.66400146484375,672.3399658203125,"(77.66400146484375, 660.2755126953125, 134.7987518310547, 674.8594970703125)"
1,Skoda ,Verdana,12.0,171.6199951171875,672.3399658203125,"(171.6199951171875, 660.2755126953125, 213.18875122070312, 674.8594970703125)"
1,Superb ,Verdana,12.0,272.69000244140625,672.3399658203125,"(272.69000244140625, 660.2755126953125, 319.9887390136719, 674.8594970703125)"
1,GL17 HRE ,Verdana,12.0,77.66400146484375,687.3399658203125,"(77.66400146484375, 675.2755126953125, 142.23875427246094, 689.8594970703125)"
1,Skoda ,Verdana,12.0,171.6199951171875,687.3399658203125,"(171.6199951171875, 675.2755126953125, 213.18875122070312, 689.8594970703125)"
1,Superb ,Verdana,12.0,272.69000244140625,687.3399658203125,"(272.69000244140625, 675.2755126953125, 319.9887390136719, 689.8594970703125)"
1,YR62 HME ,Verdana,12.0,77.66400146484375,702.4599609375,"(77.66400146484375, 690.3955078125, 143.7987518310547, 704.9794921875)"
1,Vauxhall ,Verdana,12.0,171.6199951171875,702.4599609375,"(171.6199951171875, 690.3955078125, 227.3487548828125, 704.9794921875)"
1,Zafira Exclusiv ,Verdana,12.0,272.69000244140625,702.4599609375,"(272.69000244140625, 690.3955078125, 364.8887634277344, 704.9794921875)"
1,DK69 CXZ ,Verdana,12.0,77.66400146484375,717.5799560546875,"(77.66400146484375, 705.5155029296875, 143.7987518310547, 720.0994873046875)"
1,Peugeot ,Verdana,12.0,171.6199951171875,717.5799560546875,"(171.6199951171875, 705.5155029296875, 224.46875, 720.0994873046875)"
1,Boxer ,Verdana,12.0,272.69000244140625,717.5799560546875,"(272.69000244140625, 705.5155029296875, 311.8287353515625, 720.0994873046875)"
1,NK63 FDJ ,Verdana,12.0,77.66400146484375,732.5799560546875,"(77.66400146484375, 720.5155029296875, 140.19874572753906, 735.0994873046875)"
1,Seat ,Verdana,12.0,171.6199951171875,732.5799560546875,"(171.6199951171875, 720.5155029296875, 203.10874938964844, 735.0994873046875)"
1,Toledo ,Verdana,12.0,272.69000244140625,732.5799560546875,"(272.69000244140625, 720.5155029296875, 316.7487487792969, 735.0994873046875)"
1,NX09 XDS ,Verdana,12.0,77.66400146484375,762.3359985351562,"(77.66400146484375, 750.2715454101562, 144.27874755859375, 764.8555297851562)"
1,Vauxhall ,Verdana,12.0,171.6199951171875,762.3359985351562,"(171.6199951171875, 750.2715454101562, 227.3487548828125, 764.8555297851562)"
1,Insignia Exclusiv 160 ,Verdana,12.0,272.69000244140625,747.6959838867188,"(272.69000244140625, 735.6315307617188, 404.3968200683594, 750.2155151367188)"
1,CDTI ,Verdana,12.0,272.69000244140625,762.3359985351562,"(272.69000244140625, 750.2715454101562, 307.02874755859375, 764.8555297851562)"
2,East Lothian Council ,Verdana-Bold,14.039999961853027,217.85000610351562,49.55999755859375,"(217.85000610351562, 35.44458770751953, 382.3888244628906, 52.507850646972656)"
2, ,Verdana-Bold,14.039999961853027,297.6499938964844,66.5999755859375,"(297.6499938964844, 52.48456573486328, 302.4488220214844, 69.5478286743164)"
2,FOI Ref: 2024/ELF14849 ,Verdana-Bold,14.039999961853027,199.25,83.51995849609375,"(199.25, 69.40454864501953, 400.98883056640625, 86.46781158447266)"
2, ,Calibri,11.039999961853027,72.02400207519531,96.8599853515625,"(72.02400207519531, 88.57998657226562, 74.51985931396484, 99.61998748779297)"
2, ,Calibri,11.039999961853027,72.02400207519531,803.615966796875,"(72.02400207519531, 795.3359375, 74.51985931396484, 806.3759765625)"
2,YG67 ZZD ,Verdana,12.0,77.66400146484375,126.97998046875,"(77.66400146484375, 114.91552734375, 143.6787567138672, 129.49951171875)"
2,Peugeot ,Verdana,12.0,171.6199951171875,126.97998046875,"(171.6199951171875, 114.91552734375, 224.46875, 129.49951171875)"
2,508 GT line Blue HDI ,Verdana,12.0,272.69000244140625,112.4599609375,"(272.69000244140625, 100.3955078125, 404.15679931640625, 114.9794921875)"
2,S/S ,Verdana,12.0,272.69000244140625,126.97998046875,"(272.69000244140625, 114.91552734375, 298.7487487792969, 129.49951171875)"
2,SN19 BLG ,Verdana,12.0,77.66400146484375,142.0999755859375,"(77.66400146484375, 130.0355224609375, 142.71875, 144.6195068359375)"
2,Toyota ,Verdana,12.0,171.6199951171875,142.0999755859375,"(171.6199951171875, 130.0355224609375, 216.90875244140625, 144.6195068359375)"
2,Corolla ,Verdana,12.0,272.69000244140625,142.0999755859375,"(272.69000244140625, 130.0355224609375, 318.78875732421875, 144.6195068359375)"
2,GC21ORX ,Verdana,12.0,77.66400146484375,157.219970703125,"(77.66400146484375, 145.155517578125, 140.7987518310547, 159.739501953125)"
2,Skoda ,Verdana,12.0,171.6199951171875,157.219970703125,"(171.6199951171875, 145.155517578125, 213.18875122070312, 159.739501953125)"
2,Octavia SE TDI ,Verdana,12.0,272.69000244140625,157.219970703125,"(272.69000244140625, 145.155517578125, 368.1287536621094, 159.739501953125)"
2,FN65 OXZ ,Verdana,12.0,77.66400146484375,186.8599853515625,"(77.66400146484375, 174.7955322265625, 143.07875061035156, 189.3795166015625)"
2,Vauxhall ,Verdana,12.0,171.6199951171875,186.8599853515625,"(171.6199951171875, 174.7955322265625, 227.3487548828125, 189.3795166015625)"
2,Astra Tech Line CDTI ,Verdana,12.0,272.69000244140625,172.3399658203125,"(272.69000244140625, 160.2755126953125, 404.1928405761719, 174.8594970703125)"
2,S/S ,Verdana,12.0,272.69000244140625,186.8599853515625,"(272.69000244140625, 174.7955322265625, 298.7487487792969, 189.3795166015625)"
2,FG69 EOD ,Verdana,12.0,77.66400146484375,201.97998046875,"(77.66400146484375, 189.91552734375, 143.7987518310547, 204.49951171875)"
2,Ford ,Verdana,12.0,171.6199951171875,201.97998046875,"(171.6199951171875, 189.91552734375, 202.62875366210938, 204.49951171875)"
2,Tourneo Courier ,Verdana,12.0,272.69000244140625,201.97998046875,"(272.69000244140625, 189.91552734375, 374.4887390136719, 204.49951171875)"
2,BV20 PEO ,Verdana,12.0,77.66400146484375,217.0999755859375,"(77.66400146484375, 205.0355224609375, 142.11874389648438, 219.6195068359375)"
2,Skoda ,Verdana,12.0,171.6199951171875,217.0999755859375,"(171.6199951171875, 205.0355224609375, 213.18875122070312, 219.6195068359375)"
2,Octavia ,Verdana,12.0,272.69000244140625,217.0999755859375,"(272.69000244140625, 205.0355224609375, 322.14874267578125, 219.6195068359375)"
2,FM23 DWP ,Verdana,12.0,77.66400146484375,232.0999755859375,"(77.66400146484375, 220.0355224609375, 146.6787567138672, 234.6195068359375)"
2,Dacia ,Verdana,12.0,171.6199951171875,232.0999755859375,"(171.6199951171875, 220.0355224609375, 209.10874938964844, 234.6195068359375)"
2,Jogger Essential ,Verdana,12.0,272.69000244140625,232.0999755859375,"(272.69000244140625, 220.0355224609375, 374.4887390136719, 234.6195068359375)"
2,SB18 PXW ,Verdana,12.0,77.66400146484375,247.219970703125,"(77.66400146484375, 235.155517578125, 145.11874389648438, 249.739501953125)"
2,Nissan Leaf ,Verdana,12.0,171.6199951171875,247.219970703125,"(171.6199951171875, 235.155517578125, 244.86874389648438, 249.739501953125)"
2,  ,Verdana,12.0,272.69000244140625,247.219970703125,"(272.69000244140625, 235.155517578125, 281.1087646484375, 249.739501953125)"
2,YP18WXO ,Verdana,12.0,77.66400146484375,276.8599853515625,"(77.66400146484375, 264.7955322265625, 141.27874755859375, 279.3795166015625)"
2,Vauxhall ,Verdana,12.0,171.6199951171875,262.3399658203125,"(171.6199951171875, 250.2755126953125, 227.18675231933594, 264.8594970703125)"
2,Vivaro ,Verdana,12.0,171.6199951171875,276.8599853515625,"(171.6199951171875, 264.7955322265625, 214.02874755859375, 279.3795166015625)"
2,X83 ,Verdana,12.0,272.69000244140625,276.8599853515625,"(272.69000244140625, 264.7955322265625, 300.4287414550781, 279.3795166015625)"
2,H22 LAH ,Verdana,12.0,77.66400146484375,306.52996826171875,"(77.66400146484375, 294.46551513671875, 134.31875610351562, 309.04949951171875)"
2,Hyundai ,Verdana,12.0,171.6199951171875,306.52996826171875,"(171.6199951171875, 294.46551513671875, 225.18875122070312, 309.04949951171875)"
2,Tucson SE Connect T-,Verdana,12.0,272.69000244140625,292.010009765625,"(272.69000244140625, 279.945556640625, 405.3592224121094, 294.529541015625)"
2,GDI HEV A ,Verdana,12.0,272.69000244140625,306.52996826171875,"(272.69000244140625, 294.46551513671875, 341.96875, 309.04949951171875)"
2,MF71 VDT ,Verdana,12.0,77.66400146484375,321.64996337890625,"(77.66400146484375, 309.58551025390625, 143.19874572753906, 324.16949462890625)"
2,Toyota ,Verdana,12.0,171.6199951171875,321.64996337890625,"(171.6199951171875, 309.58551025390625, 216.90875244140625, 324.16949462890625)"
2,Corola Hybred ,Verdana,12.0,272.69000244140625,321.64996337890625,"(272.69000244140625, 309.58551025390625, 363.0887451171875, 324.16949462890625)"
2,SK22 VFW ,Verdana,12.0,77.66400146484375,336.7699890136719,"(77.66400146484375, 324.7055358886719, 144.87875366210938, 339.2895202636719)"
2,MG5 ,Verdana,12.0,171.6199951171875,336.7699890136719,"(171.6199951171875, 324.7055358886719, 202.86874389648438, 339.2895202636719)"
2,Electric Estate Excite ,Verdana,12.0,272.69000244140625,336.7699890136719,"(272.69000244140625, 324.7055358886719, 402.8087463378906, 339.2895202636719)"
2,GK23 PZX ,Verdana,12.0,77.66400146484375,351.7699890136719,"(77.66400146484375, 339.7055358886719, 142.5987548828125, 354.2895202636719)"
2,Skoda ,Verdana,12.0,171.6199951171875,351.7699890136719,"(171.6199951171875, 339.7055358886719, 213.18875122070312, 354.2895202636719)"
2,Octavia 1.0 TSi SE ,Verdana,12.0,272.69000244140625,351.7699890136719,"(272.69000244140625, 339.7055358886719, 389.1287536621094, 354.2895202636719)"
2,JM11KAS ,Verdana,12.0,77.66400146484375,366.8899841308594,"(77.66400146484375, 354.8255310058594, 137.43875122070312, 369.4095153808594)"
2,Skoda ,Verdana,12.0,171.6199951171875,366.8899841308594,"(171.6199951171875, 354.8255310058594, 213.18875122070312, 369.4095153808594)"
2,Superb S TD ,Verdana,12.0,272.69000244140625,366.8899841308594,"(272.69000244140625, 354.8255310058594, 353.2487487792969, 369.4095153808594)"
2,NV68KMU ,Verdana,12.0,77.66400146484375,382.0099792480469,"(77.66400146484375, 369.9455261230469, 141.5187530517578, 384.5295104980469)"
2,Vauxhall ,Verdana,12.0,171.6199951171875,382.0099792480469,"(171.6199951171875, 369.9455261230469, 227.3487548828125, 384.5295104980469)"
2,Insignia ,Verdana,12.0,272.69000244140625,382.0099792480469,"(272.69000244140625, 369.9455261230469, 324.66876220703125, 384.5295104980469)"
2,L7 GWR ,Verdana,12.0,77.66400146484375,411.6499938964844,"(77.66400146484375, 399.5855407714844, 129.87875366210938, 414.1695251464844)"
2,Hyundai ,Verdana,12.0,171.6199951171875,411.6499938964844,"(171.6199951171875, 399.5855407714844, 225.18875122070312, 414.1695251464844)"
2,Kona SE Connect T-GDI ,Verdana,12.0,272.69000244140625,397.1299743652344,"(272.69000244140625, 385.0655212402344, 421.3007507324219, 399.6495056152344)"
2,MHEV ,Verdana,12.0,272.69000244140625,411.6499938964844,"(272.69000244140625, 399.5855407714844, 311.8287353515625, 414.1695251464844)"
2,HN67 MXJ ,Verdana,12.0,77.66400146484375,426.7699890136719,"(77.66400146484375, 414.7055358886719, 143.19874572753906, 429.2895202636719)"
2,Skoda ,Verdana,12.0,171.6199951171875,426.7699890136719,"(171.6199951171875, 414.7055358886719, 213.18875122070312, 429.2895202636719)"
2,Octavia ,Verdana,12.0,272.69000244140625,426.7699890136719,"(272.69000244140625, 414.7055358886719, 322.14874267578125, 429.2895202636719)"
2,SF66GDY ,Verdana,12.0,77.66400146484375,441.8899841308594,"(77.66400146484375, 429.8255310058594, 138.15875244140625, 444.4095153808594)"
2,Peugeot ,Verdana,12.0,171.6199951171875,441.8899841308594,"(171.6199951171875, 429.8255310058594, 224.46875, 444.4095153808594)"
2,Boxer ,Verdana,12.0,272.69000244140625,441.8899841308594,"(272.69000244140625, 429.8255310058594, 311.8287353515625, 444.4095153808594)"
2,Y10 TTX ,Verdana,12.0,77.66400146484375,456.8899841308594,"(77.66400146484375, 444.8255310058594, 131.7987518310547, 459.4095153808594)"
2,Mercedes Benz Euro ,Verdana,12.0,171.6199951171875,456.8899841308594,"(171.6199951171875, 444.8255310058594, 304.5087585449219, 459.4095153808594)"
2,VE21 AZX ,Verdana,12.0,77.66400146484375,486.54998779296875,"(77.66400146484375, 474.48553466796875, 141.7587432861328, 489.06951904296875)"
2,Vauxhall ,Verdana,12.0,171.6199951171875,472.02996826171875,"(171.6199951171875, 459.96551513671875, 227.18675231933594, 474.54949951171875)"
2,Insignia ,Verdana,12.0,171.6199951171875,486.54998779296875,"(171.6199951171875, 474.48553466796875, 223.62875366210938, 489.06951904296875)"
2,  ,Verdana,12.0,272.69000244140625,486.54998779296875,"(272.69000244140625, 474.48553466796875, 281.1087646484375, 489.06951904296875)"
2,LM65  EKX ,Verdana,12.0,77.66400146484375,501.66998291015625,"(77.66400146484375, 489.60552978515625, 146.43875122070312, 504.18951416015625)"
2,Vauxhall ,Verdana,12.0,171.6199951171875,501.66998291015625,"(171.6199951171875, 489.60552978515625, 227.3487548828125, 504.18951416015625)"
2,X83 ,Verdana,12.0,272.69000244140625,501.66998291015625,"(272.69000244140625, 489.60552978515625, 300.4287414550781, 504.18951416015625)"
2,SL22 YJA ,Verdana,12.0,77.66400146484375,516.7899780273438,"(77.66400146484375, 504.72552490234375, 137.31875610351562, 519.3095092773438)"
2,Nissan ,Verdana,12.0,171.6199951171875,516.7899780273438,"(171.6199951171875, 504.72552490234375, 215.46875, 519.3095092773438)"
2,Leaf N-Connect ,Verdana,12.0,272.69000244140625,516.7899780273438,"(272.69000244140625, 504.72552490234375, 369.8087463378906, 519.3095092773438)"
2,SK66 TNX ,Verdana,12.0,77.66400146484375,531.9099731445312,"(77.66400146484375, 519.8455200195312, 142.47874450683594, 534.4295043945312)"
2,Vauxhall ,Verdana,12.0,171.6199951171875,531.9099731445312,"(171.6199951171875, 519.8455200195312, 227.3487548828125, 534.4295043945312)"
2,Vivaro Combi CDTi S/S ,Verdana,12.0,272.69000244140625,531.9099731445312,"(272.69000244140625, 519.8455200195312, 416.0087585449219, 534.4295043945312)"
