,page,origin_x,origin_y,concatenated_text
173,2,171.6199951171875,592.1499633789062,Volkswagon 
174,2,272.69000244140625,592.1499633789062,Caddy Maxi Life 
175,2,77.66400146484375,607.27001953125,DF17 YAX 
176,2,171.6199951171875,607.27001953125,Vauxhall 
177,2,272.69000244140625,607.27001953125,Vivaro 1.6TDI BI Turbo 
178,2,77.66400146484375,622.3900146484375,SJ65 UVN 
179,2,171.6199951171875,622.3900146484375,Vauxhall 
180,2,272.69000244140625,622.3900146484375,Zafira  Exclusiv 
181,2,77.66400146484375,637.3900146484375,JC06 EMS 
182,2,171.6199951171875,637.3900146484375,Ford 
183,2,272.69000244140625,637.3900146484375,Focus Zetec TDCi 
184,2,77.66400146484375,652.510009765625,GJ20VZA 
185,2,171.6199951171875,652.510009765625,Skoda 
186,2,272.69000244140625,652.510009765625,Octavia 
187,2,77.66400146484375,682.1799926757812,MW18 PKX 
188,2,171.6199951171875,667.6599731445312,Citreon Spacetourer 
189,2,272.69000244140625,682.1799926757812,  
190,2,77.66400146484375,697.2999877929688,GY22 CZV 
191,2,171.6199951171875,697.2999877929688,Toyota 
192,2,272.69000244140625,697.2999877929688,Corolla ICON HEV CVT 
193,2,77.66400146484375,712.4199829101562,PE14 HRA 
194,2,171.6199951171875,712.4199829101562,Mercedes Benz Vito 113 CDI Traveliner 
195,2,77.66400146484375,742.0559692382812,BG55TAX 
196,2,171.6199951171875,742.0559692382812,Mercedes Benz 
197,2,272.69000244140625,727.4199829101562,B200 Sport Executive D Auto 
198,2,77.66400146484375,757.1759643554688,GY71 LWG 
199,2,171.6199951171875,757.1759643554688,Vauxhall 
200,2,272.69000244140625,757.1759643554688,Vivaro 
201,3,217.8500061035156,49.55999755859375,East Lothian Council 
202,3,297.6499938964844,66.5999755859375, 
203,3,199.25,83.51995849609375,FOI Ref: 2024/ELF14849 
204,3,72.02400207519531,96.8599853515625,  
205,3,77.66400146484375,112.4599609375,MD17 WGO 
206,3,171.6199951171875,112.4599609375,Skoda 
207,3,272.69000244140625,112.4599609375,Octavia 
208,3,77.66400146484375,127.5799560546875,SM12 CAB 
209,3,171.6199951171875,127.5799560546875,Seat 
210,3,272.69000244140625,127.5799560546875,Ateca 
211,3,77.66400146484375,142.5799560546875,AK69 XEO 
212,3,171.6199951171875,142.5799560546875,Volkswagen 
213,3,272.69000244140625,142.5799560546875,Caddy Maxi Life 
214,3,77.66400146484375,157.70001220703125,YH72 ZKJ 
215,3,171.6199951171875,157.70001220703125,Dacia 
216,3,272.69000244140625,157.70001220703125,Jogger Essential TCE 
217,3,77.66400146484375,172.82000732421875,YY71 JWC 
218,3,171.6199951171875,172.82000732421875,Vauxhall 
219,3,272.69000244140625,172.82000732421875,Vivaro 
220,3,77.66400146484375,187.82000732421875,E9 LPH 
221,3,171.6199951171875,187.82000732421875,Mercedes Benz Vito Tourer 
222,3,77.66400146484375,202.94000244140625,FE20 YVR 
223,3,171.6199951171875,202.94000244140625,Vauxhall 
224,3,272.69000244140625,202.94000244140625,Combo Life Energy s/s 
225,3,77.66400146484375,232.5799560546875,SL71 JYF 
226,3,171.6199951171875,218.05999755859375,MG MG 5 Excite EV 
227,3,272.69000244140625,232.5799560546875,  
228,3,77.66400146484375,247.70001220703125,YT18 XBX 
229,3,171.6199951171875,247.70001220703125,Ford 
230,3,272.69000244140625,247.70001220703125,Transit 
231,3,77.66400146484375,262.82000732421875,YC72UTY 
232,3,171.6199951171875,262.82000732421875,MG 
233,3,272.69000244140625,262.82000732421875,5 Excite 
234,3,77.66400146484375,277.8499755859375,SO71 CZA 
235,3,171.6199951171875,277.8499755859375,MG 
236,3,272.69000244140625,277.8499755859375,HS Exclusive  S-A 
237,3,77.66400146484375,307.6099853515625,YD14 ZKR 
238,3,171.6199951171875,307.6099853515625,Volkswagen 
239,3,272.69000244140625,292.969970703125,T Porter T30 SW 140TDI LW 
240,3,77.66400146484375,337.2499694824219,SN23THF 
241,3,171.6199951171875,322.6099853515625,Mercedes-Benz 
242,3,272.69000244140625,322.6099853515625,Vito 116CDI Tourer Select Auto 
243,3,77.66400146484375,352.3699951171875,EN67 JPF 
244,3,171.6199951171875,352.3699951171875,Hyundai 
245,3,272.69000244140625,352.3699951171875,Ioniq SE 
246,3,77.66400146484375,367.3699951171875,EN67 KOJ 
247,3,171.6199951171875,367.3699951171875,Hyundai 
248,3,272.69000244140625,367.3699951171875,Ioniq SE 
249,3,77.66400146484375,382.489990234375,DY18 WOB 
250,3,171.6199951171875,382.489990234375,Vauxhall 
251,3,272.69000244140625,382.489990234375,Mokka X Active CDTI S/S 
252,3,77.66400146484375,397.6099853515625,YS68 LJL 
253,3,171.6199951171875,397.6099853515625,Vauxhall 
254,3,272.69000244140625,397.6099853515625,Vivaro 
255,3,77.66400146484375,412.6099853515625,SD21NCA 
256,3,171.6199951171875,412.6099853515625,Skoda 
257,3,272.69000244140625,412.6099853515625,Octavia SE 
258,3,77.66400146484375,427.72998046875,LK16 MXO 
259,3,171.6199951171875,427.72998046875,Vauxhall 
260,3,272.69000244140625,427.72998046875,Vivaro 
261,3,77.66400146484375,442.8499755859375,GK67 NYY 
262,3,171.6199951171875,442.8499755859375,Volkswagen 
263,3,272.69000244140625,442.8499755859375,Caddy Max C20 Life TDI 
264,3,77.66400146484375,457.969970703125,YF66 CTE 
265,3,171.6199951171875,457.969970703125,Renault 
266,3,272.69000244140625,457.969970703125,E6 Traffic 
267,3,77.66400146484375,472.989990234375,AC52 CAR 
268,3,171.6199951171875,472.989990234375,Mercedes 
269,3,272.69000244140625,472.989990234375,E220 CDI Elegance Auto 
270,3,77.66400146484375,488.1099853515625,DS68 TLU 
271,3,171.6199951171875,488.1099853515625,Vauxhall 
272,3,272.69000244140625,488.1099853515625,Vivaro 
273,3,77.66400146484375,503.22998046875,NV19 FJE 
274,3,171.6199951171875,503.22998046875,Skoda 
275,3,272.69000244140625,503.22998046875,Octavia Hatchback 
276,3,77.66400146484375,518.22998046875,SD19 UBP 
277,3,171.6199951171875,518.22998046875,Ford 
278,3,272.69000244140625,518.22998046875,Mondeo 
279,3,77.66400146484375,533.3499755859375,SB70 KFJ 
280,3,171.6199951171875,533.3499755859375,Skoda 
281,3,272.69000244140625,533.3499755859375,Octavia SE 
282,3,77.66400146484375,548.469970703125,YX55 FKY 
283,3,171.6199951171875,548.469970703125,Renault 
284,3,272.69000244140625,548.469970703125,Master 
285,3,77.66400146484375,563.469970703125,DU67 YLA 
286,3,171.6199951171875,563.469970703125,Vauxhall 
287,3,272.69000244140625,563.469970703125,Zafira 
288,3,77.66400146484375,578.5899658203125,SK22 VFY 
289,3,171.6199951171875,578.5899658203125,MG 
290,3,272.69000244140625,578.5899658203125,5 Excite 
291,3,77.66400146484375,593.7099609375,DL14 CYO 
292,3,171.6199951171875,593.7099609375,Vauxhall 
293,3,272.69000244140625,593.7099609375,Vivaro 
294,3,77.66400146484375,623.3499755859375,SK22 VGE 
295,3,171.6199951171875,608.8299560546875,MG MG 5 Excite EV 
296,3,272.69000244140625,623.3499755859375,  
297,3,77.66400146484375,638.469970703125,BT20VYP 
298,3,171.6199951171875,638.469970703125,Ford 
299,3,272.69000244140625,638.469970703125,Tourneo Custom 
300,3,77.66400146484375,668.1400146484375,YE65 XTY 
301,3,171.6199951171875,668.1400146484375,Ford 
302,3,272.69000244140625,653.469970703125,Tourneo Cust 300 SET TDCI 
303,3,77.66400146484375,683.260009765625,SF66 ENL 
304,3,171.6199951171875,683.260009765625,Peugeot 
305,3,272.69000244140625,683.260009765625,Vito 
306,3,77.66400146484375,698.260009765625,SL70 WXV 
307,3,171.6199951171875,698.260009765625,Fiat 
308,3,272.69000244140625,698.260009765625,Tipo Lounge 
309,3,77.66400146484375,713.3800048828125,GF18 WAA 
310,3,171.6199951171875,713.3800048828125,Skoda 
311,3,272.69000244140625,713.3800048828125,Superb SE TSI S-A 
312,3,77.66400146484375,743.0159912109375,YX55 FKT 
313,3,171.6199951171875,743.0159912109375,Renault 
314,3,272.69000244140625,728.5,Master LM35 DC1 100 LW B 
315,3,77.66400146484375,758.135986328125,SG62 URV 
316,3,171.6199951171875,758.135986328125,Fiat 
317,3,272.69000244140625,758.135986328125,Ducato 35 Multijet 
318,4,217.8500061035156,49.55999755859375,East Lothian Council 
319,4,297.6499938964844,66.5999755859375, 
320,4,199.25,83.51995849609375,FOI Ref: 2024/ELF14849 
321,4,72.02400207519531,96.8599853515625,  
322,4,77.66400146484375,112.4599609375,SF11 AWP 
323,4,171.6199951171875,112.4599609375,Peugeot 
324,4,272.69000244140625,112.4599609375,7 
325,4,77.66400146484375,142.0999755859375,SK22 VFV 
326,4,171.6199951171875,127.5799560546875,MG MG 5 Excite EV 
327,4,272.69000244140625,142.0999755859375,  
328,4,77.66400146484375,171.739990234375,SJ65 AUU 
329,4,171.6199951171875,157.219970703125,Peugeot Partner 
330,4,272.69000244140625,171.739990234375,  
331,4,77.66400146484375,186.8599853515625,GM17 ZBT 
332,4,171.6199951171875,186.8599853515625,Skoda 
333,4,272.69000244140625,186.8599853515625,Octavia 
334,4,77.66400146484375,201.97998046875,JC07 BAT 
335,4,171.6199951171875,201.97998046875,Ford 
336,4,272.69000244140625,201.97998046875,Mondeo 
337,4,77.66400146484375,217.0999755859375,LR18 KSF 
338,4,171.6199951171875,217.0999755859375,Vauxhall 
339,4,272.69000244140625,217.0999755859375,Vivaro 
340,4,77.66400146484375,232.0999755859375,HX18 AUV 
341,4,171.6199951171875,232.0999755859375,Peugeot 
342,4,272.69000244140625,232.0999755859375,Boxer Minibus 
343,4,77.66400146484375,247.219970703125,YJ66 KKS 
344,4,171.6199951171875,247.219970703125,Renault 
345,4,272.69000244140625,247.219970703125,Master SL28 
346,4,77.66400146484375,262.3399658203125,T555 GPH 
347,4,171.6199951171875,262.3399658203125,Skoda 
348,4,272.69000244140625,262.3399658203125,Superb S TDI S-A 
349,4,77.66400146484375,277.3699951171875,SK22 VGC 
350,4,171.6199951171875,277.3699951171875,MG5 
351,4,272.69000244140625,277.3699951171875,Electric Estate Excite 
352,4,77.66400146484375,292.489990234375,SK22 VFX 
353,4,171.6199951171875,292.489990234375,MG 
354,4,272.69000244140625,292.489990234375,MG5 Excite 
355,4,77.66400146484375,307.6099853515625,YM66 XAC 
356,4,171.6199951171875,307.6099853515625,Ford 
357,4,272.69000244140625,307.6099853515625,Tourneo 
358,4,77.66400146484375,322.6099853515625,WP63 SZX 
359,4,171.6199951171875,322.6099853515625,Fiat 
360,4,272.69000244140625,322.6099853515625,199LXY1AL0D 
361,4,77.66400146484375,352.3699951171875,MJ22 GOA 
362,4,171.6199951171875,337.72998046875,Mercedes-Benz 
363,4,272.69000244140625,352.3699951171875,Evito Tourer Pro 
364,4,77.66400146484375,367.3699951171875,SK21 KFJ 
365,4,171.6199951171875,367.3699951171875,Skoda 
366,4,272.69000244140625,367.3699951171875,NX 
367,4,77.66400146484375,382.489990234375,OE19 YOK 
368,4,171.6199951171875,382.489990234375,Peugeot 
369,4,272.69000244140625,382.489990234375,308 SW 
370,4,77.66400146484375,397.6099853515625,NG65 DYC 
371,4,171.6199951171875,397.6099853515625,Peugeot 
372,4,272.69000244140625,397.6099853515625,Partner Tepee S HDI 
373,4,77.66400146484375,412.6099853515625,MA12 LVV 
374,4,171.6199951171875,412.6099853515625,Peugeot 
375,4,272.69000244140625,412.6099853515625,508 Active HDI 
376,4,77.66400146484375,427.72998046875,SG70 XYL 
377,4,171.6199951171875,427.72998046875,Dacia 
378,4,272.69000244140625,427.72998046875,Duster Essential TCE 4X2 
379,4,77.66400146484375,442.8499755859375,SO23 OCE 
380,4,171.6199951171875,442.8499755859375,Vauxhall 
381,4,272.69000244140625,442.8499755859375,Vivaro E 
382,4,77.66400146484375,457.969970703125,KY21 ULB 
383,4,171.6199951171875,457.969970703125,Seat 
384,4,272.69000244140625,457.969970703125,Euro 6 
385,4,77.66400146484375,472.989990234375,SL71 XFP 
386,4,171.6199951171875,472.989990234375,MG5 
387,4,272.69000244140625,472.989990234375,Electric Estate Excite 
388,4,77.66400146484375,488.1099853515625,SF14 AUP 
389,4,171.6199951171875,488.1099853515625,Peugeot 
390,4,272.69000244140625,488.1099853515625,Horizon 
391,4,77.66400146484375,503.22998046875,SF66 OUM 
392,4,171.6199951171875,503.22998046875,Ford 
393,4,272.69000244140625,503.22998046875,Freedom RS 
394,4,77.66400146484375,518.22998046875,SE13 WGO 
395,4,171.6199951171875,518.22998046875,Peugeot 
396,4,272.69000244140625,518.22998046875,Boxer 333 L1H1 HDI 
397,4,77.66400146484375,533.3499755859375,SF64 EXT 
398,4,171.6199951171875,533.3499755859375,Peugeot 
399,4,272.69000244140625,533.3499755859375,Premier S 
400,4,77.66400146484375,548.469970703125,RO18 ERJ 
401,4,171.6199951171875,548.469970703125,Ford 
402,4,272.69000244140625,548.469970703125,Tourneo Custom 
403,4,77.66400146484375,563.469970703125,SF19 KZA 
404,4,171.6199951171875,563.469970703125,Ford 
405,4,272.69000244140625,563.469970703125,Pro Cab 
406,4,77.66400146484375,578.5899658203125,SF67 AZA 
407,4,171.6199951171875,578.5899658203125,Peugeot 
408,4,272.69000244140625,578.5899658203125,Horizon RS Blue HDI S/S 
409,4,77.66400146484375,593.7099609375,YT71 ZJN 
410,4,171.6199951171875,593.7099609375,Ford 
411,4,272.69000244140625,593.7099609375,CFAC 
412,4,77.66400146484375,623.3499755859375,SA71XHT 
413,4,171.6199951171875,623.3499755859375,Ford 
414,4,272.69000244140625,608.8299560546875,Tourneo Custom 320 TI EBLUE 
415,4,77.66400146484375,638.469970703125,SF16 EZW 
416,4,171.6199951171875,638.469970703125,Peugeot 
417,4,272.69000244140625,638.469970703125,Euro Taxi 
418,4,77.66400146484375,668.1400146484375,SD63 FEX 
419,4,171.6199951171875,653.469970703125,Peugeot Horizon 
420,4,272.69000244140625,668.1400146484375,Horizon S AC 
