,page,origin_x,origin_y,concatenated_text
75,1,52.80126953125,423.47894287109375,PH0544
76,1,139.57183837890625,423.47894287109375,SG22 VMV
77,1,249.1126708984375,423.47894287109375,Toyota Corolla Icon
78,1,52.8023681640625,437.8188171386719,PH0545
79,1,139.57293701171875,437.8188171386719,GJ70 ETO
80,1,249.1148681640625,437.8188171386719,Skoda Octavia
81,1,52.80232238769531,452.15869140625,PH0546
82,1,139.57289123535156,452.15869140625,DG18 HWH
83,1,249.12582397460935,452.15869140625,Skoda Octavia
84,1,52.80229187011719,466.4985656738281,PH0548
85,1,139.57286071777344,466.4985656738281,NX19 RTU
86,1,249.12469482421875,466.4985656738281,Seat Leon
87,1,52.802276611328125,480.83843994140625,PH0549
88,1,139.57284545898438,480.83843994140625,NY73 DZU
89,1,249.12139892578125,480.83843994140625,Skoda Octavia
90,1,52.80226135253906,495.1783142089844,PH0550
91,1,139.5728302001953,495.1783142089844,SD69 GNJ
92,1,249.1312561035156,495.1783142089844,Dacia Logan
93,1,52.80335998535156,509.5181884765625,PH0551
94,1,139.5739288330078,509.5181884765625,LF16 UVX
95,1,249.12356567382812,509.5181884765625,Kia Optima
96,1,52.8033447265625,523.8580322265625,PH0552
97,1,139.57391357421875,523.8580322265625,NX73 XBZ
98,1,249.121337890625,523.8580322265625,Skoda Octavia
99,1,52.80332946777344,538.1979370117188,PH0553
100,1,139.5738983154297,538.1979370117188,ND71 VZF
101,1,249.1114501953125,538.1979370117188,Skoda Scala
102,1,52.80439758300781,552.537841796875,PH0555
103,1,139.57496643066406,552.537841796875,SM17 OBX
104,1,249.12347412109375,552.537841796875,Kia Optima
105,1,52.80548095703125,566.877685546875,PH0556
106,1,139.5760498046875,566.877685546875,SA72 VPM
107,1,249.12567138671875,566.877685546875,Kia Niro
108,1,52.80548095703125,581.217529296875,PH0557
109,1,139.5760498046875,581.217529296875,OY17 VRC
110,1,249.11911010742188,581.217529296875,Skoda Superb
111,1,52.80546569824219,595.5574340820312,PH0560
112,1,139.57603454589844,595.5574340820312,BK69 LKO
113,1,249.12564086914065,595.5574340820312,Vauxhall Astra
114,1,52.806549072265625,609.8973388671875,PH0562
115,1,139.57711791992188,609.8973388671875,GJ68 EDV
116,1,249.1102600097656,609.8997192382812,Volkswagen Passat
117,1,52.7999267578125,624.2395629882812,PH0563
118,1,139.57049560546875,624.2395629882812,NU69 TZV
119,1,249.109130859375,624.2395629882812,Skoda Octavia
120,1,52.79991149902344,638.5794677734375,PH0567
121,1,139.5704803466797,638.5794677734375,V25 GCC
122,1,249.1168212890625,638.5794677734375,Mercedes ‐ Benz Vito
123,1,52.801025390625,652.9193115234375,PH0568
124,1,139.57159423828125,652.9193115234375,SD17 BDV
125,1,249.1146240234375,652.9193115234375,Skoda Octavia
126,1,52.80097961425781,667.2592163085938,PH0569
127,1,139.57154846191406,667.2592163085938,SJ23 TPF
128,1,249.1167907714844,667.2592163085938,Skoda Superb
129,1,52.80094909667969,681.5990600585938,PH0570
130,1,139.57151794433594,681.5990600585938,VU19 UCZ
131,1,249.12005615234375,681.5990600585938,Vauxhall Insignia
132,1,52.802032470703125,695.93896484375,PH0571
133,1,139.57260131835938,695.93896484375,GJ20 CUX
134,1,249.12332153320312,695.93896484375,Skoda Octavia
135,1,52.80201721191406,710.27880859375,PH0572
136,1,139.5725860595703,710.27880859375,NU68 YWP
137,1,249.12661743164065,710.27880859375,Skoda Octavia
138,1,52.80201721191406,724.6187133789062,PH0575
139,1,139.5725860595703,724.6187133789062,ST71 XER
140,1,249.11892700195312,724.6187133789062,Skoda Octavia
141,1,52.80198669433594,738.9586181640625,PH0576
142,1,139.5725555419922,738.9586181640625,J44 WNR
143,1,249.1320648193359,738.9586181640625,Skoda Superb
144,1,52.80195617675781,753.2984619140625,PH0577
145,1,139.57252502441406,753.2984619140625,NV73 HUH
146,1,249.12545776367188,753.2984619140625,Skoda Octavia
147,1,52.80192565917969,767.6383666992188,PH0579
148,1,139.57249450683594,767.6383666992188,FG19 JHF
149,1,249.11773681640625,767.6383666992188,Skoda Octavia
150,1,52.80189514160156,781.9782104492188,PH0580
151,1,139.5724639892578,781.9782104492188,BD69 FYK
152,1,249.11878967285156,781.9782104492188,Toyota Prius
153,2,52.79999923706055,64.97967529296875,PH0581
154,2,139.57057189941406,64.97967529296875,SC18 MYF
155,2,249.1125030517578,64.97967529296875,BMW 520
156,2,52.80110168457031,79.319580078125,PH0582
157,2,139.57167053222656,79.319580078125,SD21 NBK
158,2,249.13226318359375,79.319580078125,Skoda Octavia
159,2,52.80110168457031,93.65948486328124,PH0584
160,2,139.57167053222656,93.65948486328124,GK18 DWC
161,2,249.1201934814453,93.65948486328124,Skoda Rapid
162,2,52.80107116699219,107.9993896484375,PH0585
163,2,139.57164001464844,107.9993896484375,SH19 OJB
164,2,249.12234497070312,107.9993896484375,Skoda Superb
165,2,52.80104064941406,122.33929443359376,PH0586
166,2,139.5716094970703,122.33929443359376,MA17 KAN
167,2,249.135498046875,122.33929443359376,Mercedes Benz E220 D AM
168,2,52.80096435546875,136.67919921875,PH0588
169,2,139.571533203125,136.67919921875,KY71 UJB
170,2,249.12774658203125,136.67919921875,Skoda Superb
171,2,52.80094909667969,151.01910400390625,PH0589
172,2,139.57151794433594,151.01910400390625,NX24 WZK
173,2,249.12771606445312,151.01910400390625,Skoda Octavia
174,2,52.80091857910156,165.3590087890625,PH0591
175,2,139.5714874267578,165.3590087890625,GF20 WHU
176,2,249.1288146972656,165.3590087890625,Skoda Octavia
177,2,52.80088806152344,179.69891357421875,PH0595
178,2,139.5714569091797,179.69891357421875,GD19 YYR
179,2,249.114501953125,179.69891357421875,Skoda Octavia
180,2,52.80085754394531,194.038818359375,PH0597
181,2,139.57142639160156,194.038818359375,DY18 XEU
182,2,249.12106323242188,194.038818359375,Vauxhall Insignia
183,2,52.80084228515625,208.37872314453125,PH0598
184,2,139.5714111328125,208.37872314453125,NV23 SDY
185,2,249.1100616455078,208.37872314453125,Skoda Octavia
186,2,52.80082702636719,222.7186279296875,PH0600
187,2,139.57139587402344,222.7186279296875,OY66 CHN
188,2,249.12322998046875,222.7186279296875,Vauxhall Astra
189,2,52.80084228515625,237.05853271484375,PH0602
190,2,139.5714111328125,237.05853271484375,NV23 GXS
191,2,249.11663818359375,237.05853271484375,Skoda Octavia
192,2,52.80082702636719,251.3984375,PH0603
193,2,139.57139587402344,251.3984375,KN19 NMK
194,2,249.13088989257812,251.3984375,Citroen Berlingo
195,2,52.800811767578125,265.73834228515625,PH0604
196,2,139.57138061523438,265.73834228515625,SJ69 LKO
197,2,249.11990356445312,265.73834228515625,Seat Leon
198,2,52.800811767578125,280.0782470703125,PH0606
199,2,139.57138061523438,280.0782470703125,DS20 BYC
200,2,249.11550903320312,280.0782470703125,Vauxhall Astra
201,2,52.800811767578125,294.41815185546875,PH0608
202,2,139.57138061523438,294.41815185546875,PY67 CHJ
203,2,249.1199188232422,294.41815185546875,Seat Toledo
204,2,52.800811767578125,308.758056640625,PH0610
205,2,139.57138061523438,308.758056640625,PE20 ULM
206,2,249.1210174560547,308.758056640625,Skoda Octavia
207,2,52.80079650878906,323.09796142578125,PH0612
208,2,139.5713653564453,323.09796142578125,KY18 FMC
209,2,249.11331176757812,323.09796142578125,Vauxhall
210,2,52.80079650878906,337.4378356933594,PH0613
211,2,139.5713653564453,337.4378356933594,SD65 DZB
212,2,249.11463928222656,337.439697265625,Seat Toledo
213,2,52.7999267578125,351.7795715332031,PH0614
214,2,139.57049560546875,351.7795715332031,SC17 YNA
215,2,249.126708984375,351.7795715332031,Vauxhall Astra
216,2,52.800994873046875,366.1194458007813,PH0617
217,2,139.57156372070312,366.1194458007813,HH06 BET
218,2,249.11570739746097,366.1194458007813,Mercedes Benz Vito
219,2,52.80096435546875,380.4593200683594,PH0619
220,2,139.571533203125,380.4593200683594,GJ69 OEH
221,2,249.11566162109375,380.4593200683594,Skoda octavia
222,2,52.80091857910156,394.7991943359375,PH0620
223,2,139.5714874267578,394.7991943359375,DL66 UHX
224,2,249.12551879882812,394.7991943359375,Vauxhall Astra
225,2,52.802001953125,409.1390686035156,PH0623
226,2,139.57257080078125,409.1390686035156,NV69 AYK
227,2,249.1287841796875,409.1390686035156,Seat Leon
228,2,52.802001953125,423.47894287109375,PH0625
229,2,139.57257080078125,423.47894287109375,SA17 KXT
230,2,249.123291015625,423.47894287109375,Renault Trafic
231,2,52.80308532714844,437.8188171386719,PH0627
232,2,139.5736541748047,437.8188171386719,PX18 LYR
233,2,249.11669921875,437.8188171386719,Seat Toledo
234,2,52.803070068359375,452.15869140625,PH0631
235,2,139.57363891601562,452.15869140625,NV23 HXP
236,2,249.12657165527344,452.15869140625,Skoda Octavia
237,2,52.80305480957031,466.4985656738281,PH0634
238,2,139.57362365722656,466.4985656738281,SL70 WMO
239,2,249.12652587890625,466.4985656738281,Mitsubishi Outlander
240,2,52.80305480957031,480.83843994140625,PH0635
241,2,139.57362365722656,480.83843994140625,GD21 DFL
242,2,249.11117553710935,480.83843994140625,Skoda Octavia
243,2,52.80302429199219,495.1783142089844,PH0636
244,2,139.57359313964844,495.1783142089844,YG66 WBU
245,2,249.1320037841797,495.1783142089844,Skoda Octavia
246,2,52.80299377441406,509.5181884765625,PH0637
247,2,139.5735626220703,509.5181884765625,GL19 TDO
248,2,249.1166076660156,509.5181884765625,Volkswagen Passat
249,2,52.803009033203125,523.8580322265625,PH0638
250,2,139.57357788085938,523.8580322265625,SY69 JWJ
251,2,249.1309051513672,523.8580322265625,Dacia logan
252,2,52.80412292480469,538.1979370117188,PH0639
253,2,139.57469177246094,538.1979370117188,FP67 LZU
254,2,249.12103271484375,538.1979370117188,Toyota Avensis
255,2,52.805206298828125,552.537841796875,PH0640
256,2,139.57577514648438,552.537841796875,YNZ 4408
257,2,249.13198852539065,552.537841796875,Fiat Tipo Easy
258,2,52.80517578125,566.877685546875,PH0642
259,2,139.57574462890625,566.877685546875,KN70 LYA
260,2,249.1210021972656,566.877685546875,Volkswagen Arteon R‐Line
261,2,52.8062744140625,581.217529296875,PH0643
262,2,139.57684326171875,581.217529296875,SJ73 ZVY
263,2,249.11550903320312,581.217529296875,Tesla Model 3
264,2,52.8062744140625,595.5574340820312,PH0646
265,2,139.57684326171875,595.5574340820312,BD68 HNY
266,2,249.1286773681641,595.5574340820312,Ford Tourneo Custom
267,2,52.801300048828125,609.8995361328125,PH0647
268,2,139.57186889648438,609.8995361328125,SE68 KPN
269,2,249.13687133789065,609.8995361328125,Seat Leon
270,2,52.801300048828125,624.2394409179688,PH0651
271,2,139.57186889648438,624.2394409179688,SL70 CGU
272,2,249.12478637695312,624.2394409179688,Dacia Logan
273,2,52.80241394042969,638.579345703125,PH0654
274,2,139.57298278808594,638.579345703125,GD19 KCJ
275,2,249.12698364257812,638.579345703125,Skoda Octavia SE
276,2,52.803497314453125,652.919189453125,PH0655
277,2,139.57406616210938,652.919189453125,GD19 EUY
278,2,249.12152099609375,652.919189453125,Skoda Octavia
279,2,52.80348205566406,667.259033203125,PH0658
280,2,139.5740509033203,667.259033203125,GL70 ZKC
281,2,249.12368774414065,667.259033203125,Volkswagen Passat R‐line tdi
282,2,52.8045654296875,681.5989379882812,PH0659
283,2,139.57513427734375,681.5989379882812,NV73 OCZ
284,2,249.1181640625,681.5989379882812,Skoda Octavia
285,2,52.80455017089844,695.9388427734375,PH0660
286,2,139.5751190185547,695.9388427734375,GF19 VWE
287,2,249.120361328125,695.9388427734375,Skoda Octavia
288,2,52.80451965332031,710.2786865234375,PH0661
289,2,139.57508850097656,710.2786865234375,SG71 WVV
290,2,249.1192321777344,710.2786865234375,Mercedes Benz 250 Sport
291,2,52.804534912109375,724.6185913085938,PH0662
292,2,139.57510375976562,724.6185913085938,GM19 LOF
293,2,249.11375427246097,724.6185913085938,Skoda Octavia
294,2,52.80451965332031,738.9584350585938,PH0666
295,2,139.57508850097656,738.9584350585938,CK68 XHZ
296,2,249.12033081054688,738.9584350585938,Dacia Duster Estate
297,2,52.80450439453125,753.29833984375,PH0667
298,2,139.5750732421875,753.29833984375,SG70 LLJ
299,2,249.1170196533203,753.29833984375,Skoda Octavia
300,2,52.80448913574219,767.63818359375,PH0668
301,2,139.57505798339844,767.63818359375,BF20 OTN
302,2,249.12579345703125,767.63818359375,Kia Proceed
303,2,52.80450439453125,781.9780883789062,PH0675
304,2,139.5750732421875,781.9780883789062,BU18 KXM
305,2,249.1301727294922,781.9780883789062,Vauxhall Astra
306,3,52.79999923706055,64.97967529296875,PH0680
307,3,139.57057189941406,64.97967529296875,BD70 JWX
308,3,249.1256866455078,64.97967529296875,Skoda Octavia
309,3,52.79997253417969,79.319580078125,PH0684
310,3,139.57054138183594,79.319580078125,NY19 YJO
311,3,249.11688232421875,79.319580078125,Seat Leon
312,3,52.799957275390625,93.65948486328124,PH0685
313,3,139.57052612304688,93.65948486328124,SF17 ABA
314,3,249.13003540039065,93.65948486328124,BMW 520D
315,3,52.80107116699219,107.9993896484375,PH0689
316,3,139.57164001464844,107.9993896484375,NV73 LMM
317,3,249.11685180664065,107.9993896484375,Skoda Octavia
318,3,52.80104064941406,122.33929443359376,PH0690
319,3,139.5716094970703,122.33929443359376,KR72 WWE
320,3,249.12564086914065,122.33929443359376,Citroen C5 Aircross
321,3,52.8021240234375,136.67919921875,PH0691
322,3,139.57269287109375,136.67919921875,WA18 YNZ
323,3,249.1223297119141,136.67919921875,Skoda Octavia
324,3,52.80210876464844,151.01910400390625,PH0694
325,3,139.5726776123047,151.01910400390625,LA19 LWR
326,3,249.1212158203125,151.01910400390625,Kia Optima
327,3,52.802093505859375,165.3590087890625,PH0696
328,3,139.57266235351562,165.3590087890625,GF18 FOC
329,3,249.11349487304688,165.3590087890625,Skoda Octavia
330,3,52.80207824707031,179.69891357421875,PH0701
331,3,139.57264709472656,179.69891357421875,SH23 NFF
332,3,249.1167907714844,179.69891357421875,Skoda Superb
333,3,52.80204772949219,194.038818359375,PH0702
334,3,139.57261657714844,194.038818359375,GL20 KZB
335,3,249.1255340576172,194.038818359375,Skoda Octavia
336,3,52.80204772949219,208.37872314453125,PH0703
337,3,139.57261657714844,208.37872314453125,R8 WKE
338,3,249.12771606445312,208.37872314453125,Vauxhall Insignia
339,3,52.802032470703125,222.7186279296875,PH0704
340,3,139.57260131835938,222.7186279296875,SH68 YUJ
341,3,249.12445068359375,222.7186279296875,Skoda Superb
342,3,52.80201721191406,237.05853271484375,PH0707
343,3,139.5725860595703,237.05853271484375,DE67 UVR
344,3,249.12222290039065,237.05853271484375,Honda CR‐V
345,3,52.803131103515625,251.3984375,PH0708
346,3,139.57369995117188,251.3984375,GM19 RFE
347,3,249.11456298828125,251.3984375,Skoda Octavia
348,3,52.80311584472656,265.73834228515625,PH0713
349,3,139.5736846923828,265.73834228515625,SH72 UPY
350,3,249.1288146972656,265.73834228515625,Toyota Corolla
351,3,52.80419921875,280.0782470703125,PH0714
352,3,139.57476806640625,280.0782470703125,SL21 FGG
353,3,249.1221923828125,280.0782470703125,Dacia Duster 
354,3,52.8052978515625,294.41815185546875,PH0715
355,3,139.57586669921875,294.41815185546875,MW72 JXF
356,3,249.12109375,294.41815185546875,Toyota Corolla
357,3,52.806365966796875,308.758056640625,PH0716
358,3,139.57693481445312,308.758056640625,BW19 AOD
359,3,249.1265563964844,308.758056640625,Vauxhall Astra
360,3,52.807464599609375,323.09796142578125,PH0717
361,3,139.57803344726562,323.09796142578125,BT66 YSL
362,3,249.11557006835935,323.09796142578125,Vauxhall Astra Estate
363,3,52.8001708984375,337.4395446777344,PH0720
364,3,139.57073974609375,337.4395446777344,DL19 LZN
365,3,249.11927795410156,337.4395446777344,Vauxhall Astra
366,3,52.80126953125,351.7794189453125,PH0721
367,3,139.57183837890625,351.7794189453125,SH69 NZW
368,3,249.12806701660156,351.7794189453125,Skoda Octavia
369,3,52.80125427246094,366.1192932128906,PH0722
370,3,139.5718231201172,366.1192932128906,NA67 LHD
371,3,249.11376953125,366.1192932128906,Skoda Octavia
372,3,52.80122375488281,380.4591674804687,PH0725
373,3,139.57179260253906,380.4591674804687,SD69 UWM
374,3,249.1302032470703,380.4591674804687,Skoda Octavia
375,3,52.80122375488281,394.7990417480469,PH0727
376,3,139.57179260253906,394.7990417480469,MT71 NCY
377,3,249.12139892578125,394.7990417480469,Kia Ceed
378,3,52.80120849609375,409.138916015625,PH0730
379,3,139.57177734375,409.138916015625,GF19 MXC
380,3,249.11810302734375,409.138916015625,Skoda Octavia
381,3,52.80119323730469,423.4787902832031,PH0731
382,3,139.57176208496094,423.4787902832031,KX19 UYH
383,3,249.12249755859375,423.4787902832031,Mercedes Vito
384,3,52.80229187011719,437.8186645507813,PH0733
385,3,139.57286071777344,437.8186645507813,S33 RYB
386,3,249.12026977539065,437.8186645507813,Ford Focus
387,3,52.80335998535156,452.1585388183594,PH0737
388,3,139.5739288330078,452.1585388183594,FP17 LNF
389,3,249.11917114257812,452.1585388183594,Toyota Avensis
390,3,52.804443359375,466.4984130859375,PH0742
391,3,139.57501220703125,466.4984130859375,KP69 KKS
392,3,249.1290283203125,466.4984130859375,Skoda Octavia
393,3,52.80439758300781,480.8382873535156,PH0744
394,3,139.57496643066406,480.8382873535156,DN66 AHE
395,3,249.12570190429688,480.8382873535156,Vauxhall Astra
396,3,52.80548095703125,495.17816162109375,PH0747
397,3,139.5760498046875,495.17816162109375,WX19 UAL
398,3,249.1300811767578,495.17816162109375,Skoda Octavia
399,3,52.80546569824219,509.5180358886719,PH0749
400,3,139.57603454589844,509.5180358886719,NX73 XCG
401,3,249.1245574951172,509.5180358886719,Skoda Octavia
402,3,52.80543518066406,523.85791015625,PH0750
403,3,139.5760040283203,523.85791015625,PN17 XBY
404,3,249.12234497070312,523.85791015625,Dacia Logan
405,3,52.80653381347656,538.19775390625,PH0752
406,3,139.5771026611328,538.19775390625,WM66 YJT
407,3,249.12124633789065,538.19775390625,Vauxhall Astra
408,3,52.806549072265625,552.5376586914062,PH0753
409,3,139.57711791992188,552.5376586914062,SM19 FWK
410,3,249.1311492919922,552.5376586914062,Seat Toledo
411,3,52.806549072265625,566.8775634765625,PH0755
412,3,139.57711791992188,566.8775634765625,SG19 CJX
413,3,249.1256561279297,566.8775634765625,Seat Leon
414,3,52.806549072265625,581.2174072265625,PH0756
415,3,139.57711791992188,581.2174072265625,FG20 PFU
416,3,249.1300506591797,581.2174072265625,Kia Ceed CRDI 2 Nav Estate
417,3,52.8076171875,595.5572509765625,PH0758
418,3,139.57818603515625,595.5572509765625,BJ22 RZO
419,3,249.11669921875,595.5596923828125,Ford Tourneo Custom
420,3,52.800872802734375,609.8995361328125,PH0760
421,3,139.57144165039062,609.8995361328125,SV17 YKN
422,3,249.1287384033203,609.8995361328125,Toyota Avensis
423,3,52.80194091796875,624.2394409179688,PH0761
424,3,139.572509765625,624.2394409179688,SH69 UDU
425,3,249.1276397705078,624.2394409179688,Skoda Superb
426,3,52.80192565917969,638.579345703125,PH0762
427,3,139.57249450683594,638.579345703125,VU23 UMG
428,3,249.1287078857422,638.579345703125,MG Motor UK HS
429,3,52.804107666015625,652.919189453125,PH0764
430,3,139.57467651367188,652.919189453125,MK68 NWV
431,3,249.12869262695312,652.919189453125,Scoda Octavia
432,3,52.80409240722656,667.259033203125,PH0766
433,3,139.5746612548828,667.259033203125,YS20 AKO
434,3,249.133056640625,667.259033203125,Skoda Octavia
435,3,52.80406188964844,681.5989379882812,PH0767
436,3,139.5746307373047,681.5989379882812,DA69 WSX
437,3,249.1231689453125,681.5989379882812,Skoda Octavia
438,3,52.80403137207031,695.9388427734375,PH0768
439,3,139.57460021972656,695.9388427734375,SY66 XGE
440,3,249.1220245361328,695.9388427734375,Ford C‐Max
441,3,52.80616760253906,710.2786865234375,PH0769
442,3,139.5767364501953,710.2786865234375,SF18 PMU
443,3,249.13624572753903,710.2786865234375,Vauxhall Astra
444,3,52.8072509765625,724.6185913085938,PH0779
445,3,139.57781982421875,724.6185913085938,SB19 AUU
446,3,249.140625,724.6185913085938,Dacia Duster
447,3,52.80833435058594,738.9584350585938,PH0785
448,3,139.5789031982422,738.9584350585938,OY72 KXG
449,3,249.1340179443359,738.9584350585938,Hyundai Ioniq SE Connect
450,3,52.809417724609375,753.29833984375,PH0787
451,3,139.57998657226562,753.29833984375,LY22 CWG
452,3,249.1329040527344,753.29833984375,Toyota Corolla
453,3,52.810516357421875,767.63818359375,PH0788
454,3,139.58108520507812,767.63818359375,SB18 CXU
455,3,249.13182067871097,767.63818359375,Hyundai Ioniq
456,3,52.81050109863281,781.9780883789062,PH0792
457,3,139.58106994628906,781.9780883789062,SG20 PMY
458,3,249.1317901611328,781.9780883789062,MG ZS exclusive
459,4,52.79999923706055,64.97967529296875,PH0793
460,4,139.57057189941406,64.97967529296875,EK68 OZT
461,4,249.1125030517578,64.97967529296875,Ford Kuga
462,4,52.79997253417969,79.319580078125,PH0794
463,4,139.57054138183594,79.319580078125,SH68 NCZ
464,4,249.1201629638672,79.319580078125,Skoda Octavia
465,4,52.79994201660156,93.65948486328124,PH0801
466,4,139.5705108642578,93.65948486328124,SB21 WHH
467,4,249.1223602294922,93.65948486328124,Skoda Octavia
468,4,52.79994201660156,107.9993896484375,PH0804
469,4,139.5705108642578,107.9993896484375,SE16 CBU
470,4,249.12342834472656,107.9993896484375,Toyota Auris 
471,4,52.79994201660156,122.33929443359376,PH0806
472,4,139.5705108642578,122.33929443359376,SH18 KYR
473,4,249.1223297119141,122.33929443359376,Skoda Superb
474,4,52.79991149902344,136.67919921875,PH0807
475,4,139.5704803466797,136.67919921875,PL19 XKC
476,4,249.12228393554688,136.67919921875,Seat Leon Estate
477,4,52.80096435546875,151.01910400390625,PH0808
478,4,139.571533203125,151.01910400390625,SC21 ZPP
479,4,249.12774658203125,151.01910400390625,Toyota Rav4 Hybrid
480,4,52.80204772949219,165.3590087890625,PH0809
481,4,139.57261657714844,165.3590087890625,ML21 UJD
482,4,249.12554931640625,165.3590087890625,Volkswagen Passat
483,4,52.802032470703125,179.69891357421875,PH0814
484,4,139.57260131835938,179.69891357421875,PX18 LYD
485,4,249.1123504638672,179.69891357421875,Seat Toledo
486,4,52.802032470703125,194.038818359375,PH0816
487,4,139.57260131835938,194.038818359375,NV73 KBF
488,4,249.12332153320312,194.038818359375,Skoda Octavia
489,4,52.80201721191406,208.37872314453125,PH0817
490,4,139.5725860595703,208.37872314453125,DS20 BDF
491,4,249.11453247070312,208.37872314453125,Vauxhall Astra
492,4,52.802032470703125,222.7186279296875,PH0819
493,4,139.57260131835938,222.7186279296875,PY18 AFE
494,4,249.11785888671875,222.7186279296875,Seat Toledo
495,4,52.802032470703125,237.05853271484375,PH0820
496,4,139.57260131835938,237.05853271484375,PX66 WHN
497,4,249.1310272216797,237.05853271484375,Seat Toledo
498,4,52.802032470703125,251.3984375,PH0823
499,4,139.57260131835938,251.3984375,XX12 GRA
500,4,249.1288146972656,251.3984375,Volkswagen Arteon
501,4,52.802032470703125,265.73834228515625,PH0825
502,4,139.57260131835938,265.73834228515625,GL19 HUZ
503,4,249.12332153320312,265.73834228515625,Skoda Octavia
504,4,52.80201721191406,280.0782470703125,PH0826
505,4,139.5725860595703,280.0782470703125,NJ19 GYZ
506,4,249.11781311035156,280.0782470703125,Dacia Logan MCV
507,4,52.80311584472656,294.41815185546875,PH0827
508,4,139.5736846923828,294.41815185546875,SJ23 TMO
509,4,249.118896484375,294.41815185546875,Skoda Superb
510,4,52.80308532714844,308.758056640625,PH0829
511,4,139.5736541748047,308.758056640625,SA18 UBG
512,4,249.12985229492188,308.758056640625,Skoda Octavia
