page,text,font,size,origin_x,origin_y,bbox
1,12/02/2025  3,Helvetica,8.99899959564209,199.13099670410156,102.3389892578125,"(199.13099670410156, 92.6650619506836, 257.6841735839844, 105.02969360351562)"
1,FORD,Helvetica,8.99899959564209,287.4750061035156,102.3389892578125,"(287.4750061035156, 92.6650619506836, 312.96917724609375, 105.02969360351562)"
1,SF67 HUK,Helvetica,8.99899959564209,394.1789855957031,102.3389892578125,"(394.1789855957031, 92.6650619506836, 437.1851806640625, 105.02969360351562)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,102.3389892578125,"(453.07501220703125, 92.6650619506836, 485.08441162109375, 105.02969360351562)"
1,08/02/2017,Helvetica,8.99899959564209,508.1549987792969,102.3389892578125,"(508.1549987792969, 92.6650619506836, 553.185791015625, 105.02969360351562)"
1,8,Helvetica,8.99899959564209,577.8510131835938,102.3389892578125,"(577.8510131835938, 92.6650619506836, 582.8544311523438, 105.02969360351562)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,102.3389892578125,"(634.4429931640625, 92.6650619506836, 652.449951171875, 105.02969360351562)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,102.3389892578125,"(707.3070068359375, 92.6650619506836, 720.8054809570312, 105.02969360351562)"
1,135689,Helvetica,8.99899959564209,30.36199951171875,119.33099365234375,"(30.36199951171875, 109.65706634521484, 60.382667541503906, 122.02169799804688)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,119.33099365234375,"(80.5459976196289, 109.65706634521484, 124.04716491699219, 122.02169799804688)"
1,20/11/2023,Helvetica,8.99899959564209,138.7949981689453,119.33099365234375,"(138.7949981689453, 109.65706634521484, 183.82603454589844, 122.02169799804688)"
1,23/11/2024  5,Helvetica,8.99899959564209,199.13099670410156,119.33099365234375,"(199.13099670410156, 109.65706634521484, 257.6841735839844, 122.02169799804688)"
1,VAUXHALL VIVARO,Helvetica,8.99899959564209,287.4750061035156,119.33099365234375,"(287.4750061035156, 109.65706634521484, 370.99462890625, 122.02169799804688)"
1,SB54 CAB,Helvetica,8.99899959564209,394.1789855957031,119.33099365234375,"(394.1789855957031, 109.65706634521484, 437.19415283203125, 122.02169799804688)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,119.33099365234375,"(453.07501220703125, 109.65706634521484, 485.08441162109375, 122.02169799804688)"
1,24/11/2016,Helvetica,8.99899959564209,508.1549987792969,119.33099365234375,"(508.1549987792969, 109.65706634521484, 553.185791015625, 122.02169799804688)"
1,8,Helvetica,8.99899959564209,577.8510131835938,119.33099365234375,"(577.8510131835938, 109.65706634521484, 582.8544311523438, 122.02169799804688)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,119.33099365234375,"(634.4429931640625, 109.65706634521484, 652.449951171875, 122.02169799804688)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,119.33099365234375,"(707.3070068359375, 109.65706634521484, 720.8054809570312, 122.02169799804688)"
1,133055,Helvetica,8.99899959564209,30.36199951171875,136.322998046875,"(30.36199951171875, 126.6490707397461, 60.382667541503906, 139.01370239257812)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,136.322998046875,"(80.5459976196289, 126.6490707397461, 124.04716491699219, 139.01370239257812)"
1,13/02/2024,Helvetica,8.99899959564209,138.7949981689453,136.322998046875,"(138.7949981689453, 126.6490707397461, 183.82603454589844, 139.01370239257812)"
1,13/02/2025  6,Helvetica,8.99899959564209,199.13099670410156,136.322998046875,"(199.13099670410156, 126.6490707397461, 257.6841735839844, 139.01370239257812)"
1,VAUXHALL VIVARO,Helvetica,8.99899959564209,287.4750061035156,136.322998046875,"(287.4750061035156, 126.6490707397461, 370.99462890625, 139.01370239257812)"
1,DT66 HUK,Helvetica,8.99899959564209,394.1789855957031,136.322998046875,"(394.1789855957031, 126.6490707397461, 437.6801452636719, 139.01370239257812)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,136.322998046875,"(453.07501220703125, 126.6490707397461, 485.08441162109375, 139.01370239257812)"
1,13/02/2017,Helvetica,8.99899959564209,508.1549987792969,136.322998046875,"(508.1549987792969, 126.6490707397461, 553.185791015625, 139.01370239257812)"
1,8,Helvetica,8.99899959564209,577.8510131835938,136.322998046875,"(577.8510131835938, 126.6490707397461, 582.8544311523438, 139.01370239257812)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,136.322998046875,"(634.4429931640625, 126.6490707397461, 652.449951171875, 139.01370239257812)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,136.322998046875,"(707.3070068359375, 126.6490707397461, 720.8054809570312, 139.01370239257812)"
1,123081,Helvetica,8.99899959564209,30.36199951171875,153.31500244140625,"(30.36199951171875, 143.64108276367188, 60.382667541503906, 156.00570678710938)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,153.31500244140625,"(80.5459976196289, 143.64108276367188, 124.04716491699219, 156.00570678710938)"
1,21/09/2023,Helvetica,8.99899959564209,138.7949981689453,153.31500244140625,"(138.7949981689453, 143.64108276367188, 183.82603454589844, 156.00570678710938)"
1,20/09/2024  7,Helvetica,8.99899959564209,199.13099670410156,153.31500244140625,"(199.13099670410156, 143.64108276367188, 257.6841735839844, 156.00570678710938)"
1,LTI TX4,Helvetica,8.99899959564209,287.4750061035156,153.31500244140625,"(287.4750061035156, 143.64108276367188, 319.4844055175781, 156.00570678710938)"
1,LR65 LLJ,Helvetica,8.99899959564209,394.1789855957031,153.31500244140625,"(394.1789855957031, 143.64108276367188, 432.6947326660156, 156.00570678710938)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,153.31500244140625,"(453.07501220703125, 143.64108276367188, 485.08441162109375, 156.00570678710938)"
1,17/09/2015,Helvetica,8.99899959564209,508.1549987792969,153.31500244140625,"(508.1549987792969, 143.64108276367188, 553.185791015625, 156.00570678710938)"
1,5,Helvetica,8.99899959564209,577.8510131835938,153.31500244140625,"(577.8510131835938, 143.64108276367188, 582.8544311523438, 156.00570678710938)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,153.31500244140625,"(634.4429931640625, 143.64108276367188, 652.449951171875, 156.00570678710938)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,153.31500244140625,"(707.3070068359375, 143.64108276367188, 720.8054809570312, 156.00570678710938)"
1,149405,Helvetica,8.99899959564209,30.36199951171875,170.3070068359375,"(30.36199951171875, 160.63308715820312, 60.382667541503906, 172.99771118164062)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,170.3070068359375,"(80.5459976196289, 160.63308715820312, 124.04716491699219, 172.99771118164062)"
1,16/05/2023,Helvetica,8.99899959564209,138.7949981689453,170.3070068359375,"(138.7949981689453, 160.63308715820312, 183.82603454589844, 172.99771118164062)"
1,02/06/2024  10,Helvetica,8.99899959564209,199.13099670410156,170.3070068359375,"(199.13099670410156, 160.63308715820312, 262.6876220703125, 172.99771118164062)"
1,FORD TRANSIT,Helvetica,8.99899959564209,287.4750061035156,170.3070068359375,"(287.4750061035156, 160.63308715820312, 353.96856689453125, 172.99771118164062)"
1,SF19 KAO,Helvetica,8.99899959564209,394.1789855957031,170.3070068359375,"(394.1789855957031, 160.63308715820312, 437.19415283203125, 172.99771118164062)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,170.3070068359375,"(453.07501220703125, 160.63308715820312, 485.08441162109375, 172.99771118164062)"
1,09/05/2019,Helvetica,8.99899959564209,508.1549987792969,170.3070068359375,"(508.1549987792969, 160.63308715820312, 553.185791015625, 172.99771118164062)"
1,8,Helvetica,8.99899959564209,577.8510131835938,170.3070068359375,"(577.8510131835938, 160.63308715820312, 582.8544311523438, 172.99771118164062)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,170.3070068359375,"(634.4429931640625, 160.63308715820312, 652.449951171875, 172.99771118164062)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,170.3070068359375,"(707.3070068359375, 160.63308715820312, 720.8054809570312, 172.99771118164062)"
1,118274,Helvetica,8.99899959564209,30.36199951171875,187.37100219726562,"(30.36199951171875, 177.69708251953125, 60.382667541503906, 190.06170654296875)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,187.37100219726562,"(80.5459976196289, 177.69708251953125, 124.04716491699219, 190.06170654296875)"
1,16/02/2024,Helvetica,8.99899959564209,138.7949981689453,187.37100219726562,"(138.7949981689453, 177.69708251953125, 183.82603454589844, 190.06170654296875)"
1,15/02/2025  11,Helvetica,8.99899959564209,199.13099670410156,187.37100219726562,"(199.13099670410156, 177.69708251953125, 262.6876220703125, 190.06170654296875)"
1,PEUGEOT E7,Helvetica,8.99899959564209,287.4750061035156,187.37100219726562,"(287.4750061035156, 177.69708251953125, 344.987548828125, 190.06170654296875)"
1,SF61 KHU,Helvetica,8.99899959564209,394.1789855957031,187.37100219726562,"(394.1789855957031, 177.69708251953125, 437.1851806640625, 190.06170654296875)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,187.37100219726562,"(453.07501220703125, 177.69708251953125, 485.08441162109375, 190.06170654296875)"
1,20/12/2011,Helvetica,8.99899959564209,508.1549987792969,187.37100219726562,"(508.1549987792969, 177.69708251953125, 553.185791015625, 190.06170654296875)"
1,7,Helvetica,8.99899959564209,577.8510131835938,187.37100219726562,"(577.8510131835938, 177.69708251953125, 582.8544311523438, 190.06170654296875)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,187.37100219726562,"(634.4429931640625, 177.69708251953125, 652.449951171875, 190.06170654296875)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,187.37100219726562,"(707.3070068359375, 177.69708251953125, 720.8054809570312, 190.06170654296875)"
1,157504,Helvetica,8.99899959564209,30.36199951171875,204.36300659179688,"(30.36199951171875, 194.6890869140625, 60.382667541503906, 207.0537109375)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,204.36300659179688,"(80.5459976196289, 194.6890869140625, 124.04716491699219, 207.0537109375)"
1,21/02/2024,Helvetica,8.99899959564209,138.7949981689453,204.36300659179688,"(138.7949981689453, 194.6890869140625, 183.82603454589844, 207.0537109375)"
1,03/03/2025  14,Helvetica,8.99899959564209,199.13099670410156,204.36300659179688,"(199.13099670410156, 194.6890869140625, 262.6876220703125, 207.0537109375)"
1,FORD VOYAGER,Helvetica,8.99899959564209,287.4750061035156,204.36300659179688,"(287.4750061035156, 194.6890869140625, 359.9798889160156, 207.0537109375)"
1,PA14 TYL,Helvetica,8.99899959564209,394.1789855957031,204.36300659179688,"(394.1789855957031, 194.6890869140625, 435.1963806152344, 207.0537109375)"
1,HYBRID,Helvetica,8.99899959564209,453.07501220703125,204.36300659179688,"(453.07501220703125, 194.6890869140625, 487.0732116699219, 207.0537109375)"
1,15/02/2021,Helvetica,8.99899959564209,508.1549987792969,204.36300659179688,"(508.1549987792969, 194.6890869140625, 553.185791015625, 207.0537109375)"
1,8,Helvetica,8.99899959564209,577.8510131835938,204.36300659179688,"(577.8510131835938, 194.6890869140625, 582.8544311523438, 207.0537109375)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,204.36300659179688,"(634.4429931640625, 194.6890869140625, 652.449951171875, 207.0537109375)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,204.36300659179688,"(707.3070068359375, 194.6890869140625, 720.8054809570312, 207.0537109375)"
1,140766,Helvetica,8.99899959564209,30.36199951171875,221.35501098632812,"(30.36199951171875, 211.68109130859375, 60.382667541503906, 224.04571533203125)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,221.35501098632812,"(80.5459976196289, 211.68109130859375, 124.04716491699219, 224.04571533203125)"
1,15/02/2024,Helvetica,8.99899959564209,138.7949981689453,221.35501098632812,"(138.7949981689453, 211.68109130859375, 183.82603454589844, 224.04571533203125)"
1,18/02/2025  15,Helvetica,8.99899959564209,199.13099670410156,221.35501098632812,"(199.13099670410156, 211.68109130859375, 262.6876220703125, 224.04571533203125)"
1,FORD,Helvetica,8.99899959564209,287.4750061035156,221.35501098632812,"(287.4750061035156, 211.68109130859375, 312.96917724609375, 224.04571533203125)"
1,SF18 AUH,Helvetica,8.99899959564209,394.1789855957031,221.35501098632812,"(394.1789855957031, 211.68109130859375, 437.1851806640625, 224.04571533203125)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,221.35501098632812,"(453.07501220703125, 211.68109130859375, 485.08441162109375, 224.04571533203125)"
1,21/03/2018,Helvetica,8.99899959564209,508.1549987792969,221.35501098632812,"(508.1549987792969, 211.68109130859375, 553.185791015625, 224.04571533203125)"
1,7,Helvetica,8.99899959564209,577.8510131835938,221.35501098632812,"(577.8510131835938, 211.68109130859375, 582.8544311523438, 224.04571533203125)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,221.35501098632812,"(634.4429931640625, 211.68109130859375, 652.449951171875, 224.04571533203125)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,221.35501098632812,"(707.3070068359375, 211.68109130859375, 720.8054809570312, 224.04571533203125)"
1,110924,Helvetica,8.99899959564209,30.36199951171875,238.34701538085938,"(30.36199951171875, 228.673095703125, 60.382667541503906, 241.0377197265625)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,238.34701538085938,"(80.5459976196289, 228.673095703125, 124.04716491699219, 241.0377197265625)"
1,08/03/2024,Helvetica,8.99899959564209,138.7949981689453,238.34701538085938,"(138.7949981689453, 228.673095703125, 183.82603454589844, 241.0377197265625)"
1,10/03/2025  17,Helvetica,8.99899959564209,199.13099670410156,238.34701538085938,"(199.13099670410156, 228.673095703125, 262.6876220703125, 241.0377197265625)"
1,LTI TX4,Helvetica,8.99899959564209,287.4750061035156,238.34701538085938,"(287.4750061035156, 228.673095703125, 319.4844055175781, 241.0377197265625)"
1,MV11 UAE,Helvetica,8.99899959564209,394.1789855957031,238.34701538085938,"(394.1789855957031, 228.673095703125, 438.68798828125, 241.0377197265625)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,238.34701538085938,"(453.07501220703125, 228.673095703125, 485.08441162109375, 241.0377197265625)"
1,02/03/2011,Helvetica,8.99899959564209,508.1549987792969,238.34701538085938,"(508.1549987792969, 228.673095703125, 553.185791015625, 241.0377197265625)"
1,6,Helvetica,8.99899959564209,577.8510131835938,238.34701538085938,"(577.8510131835938, 228.673095703125, 582.8544311523438, 241.0377197265625)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,238.34701538085938,"(634.4429931640625, 228.673095703125, 652.449951171875, 241.0377197265625)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,238.34701538085938,"(707.3070068359375, 228.673095703125, 720.8054809570312, 241.0377197265625)"
1,149423,Helvetica,8.99899959564209,30.36199951171875,255.4110107421875,"(30.36199951171875, 245.73709106445312, 60.382667541503906, 258.1017150878906)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,255.4110107421875,"(80.5459976196289, 245.73709106445312, 124.04716491699219, 258.1017150878906)"
1,15/06/2023,Helvetica,8.99899959564209,138.7949981689453,255.4110107421875,"(138.7949981689453, 245.73709106445312, 183.82603454589844, 258.1017150878906)"
1,10/07/2024  21,Helvetica,8.99899959564209,199.13099670410156,255.4110107421875,"(199.13099670410156, 245.73709106445312, 262.6876220703125, 258.1017150878906)"
1,VAUXHALL VIVARO,Helvetica,8.99899959564209,287.4750061035156,255.4110107421875,"(287.4750061035156, 245.73709106445312, 370.99462890625, 258.1017150878906)"
1,DP19 WHD,Helvetica,8.99899959564209,394.1789855957031,255.4110107421875,"(394.1789855957031, 245.73709106445312, 440.67681884765625, 258.1017150878906)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,255.4110107421875,"(453.07501220703125, 245.73709106445312, 485.08441162109375, 258.1017150878906)"
1,04/07/2019,Helvetica,8.99899959564209,508.1549987792969,255.4110107421875,"(508.1549987792969, 245.73709106445312, 553.185791015625, 258.1017150878906)"
1,8,Helvetica,8.99899959564209,577.8510131835938,255.4110107421875,"(577.8510131835938, 245.73709106445312, 582.8544311523438, 258.1017150878906)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,255.4110107421875,"(634.4429931640625, 245.73709106445312, 652.449951171875, 258.1017150878906)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,255.4110107421875,"(707.3070068359375, 245.73709106445312, 720.8054809570312, 258.1017150878906)"
1,117333,Helvetica,8.99899959564209,30.36199951171875,272.40301513671875,"(30.36199951171875, 262.7290954589844, 60.382667541503906, 275.0937194824219)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,272.40301513671875,"(80.5459976196289, 262.7290954589844, 124.04716491699219, 275.0937194824219)"
1,24/11/2023,Helvetica,8.99899959564209,138.7949981689453,272.40301513671875,"(138.7949981689453, 262.7290954589844, 183.82603454589844, 275.0937194824219)"
1,24/11/2024  24,Helvetica,8.99899959564209,199.13099670410156,272.40301513671875,"(199.13099670410156, 262.7290954589844, 262.6876220703125, 275.0937194824219)"
1,RENAULT,Helvetica,8.99899959564209,287.4750061035156,272.40301513671875,"(287.4750061035156, 262.7290954589844, 329.47332763671875, 275.0937194824219)"
1,YJ64 BXV,Helvetica,8.99899959564209,394.1789855957031,272.40301513671875,"(394.1789855957031, 262.7290954589844, 435.1963806152344, 275.0937194824219)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,272.40301513671875,"(453.07501220703125, 262.7290954589844, 485.08441162109375, 275.0937194824219)"
1,01/10/2014,Helvetica,8.99899959564209,508.1549987792969,272.40301513671875,"(508.1549987792969, 262.7290954589844, 553.185791015625, 275.0937194824219)"
1,8,Helvetica,8.99899959564209,577.8510131835938,272.40301513671875,"(577.8510131835938, 262.7290954589844, 582.8544311523438, 275.0937194824219)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,272.40301513671875,"(634.4429931640625, 262.7290954589844, 652.449951171875, 275.0937194824219)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,272.40301513671875,"(707.3070068359375, 262.7290954589844, 720.8054809570312, 275.0937194824219)"
1,123992,Helvetica,8.99899959564209,30.36199951171875,289.3949890136719,"(30.36199951171875, 279.7210693359375, 60.382667541503906, 292.085693359375)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,289.3949890136719,"(80.5459976196289, 279.7210693359375, 124.04716491699219, 292.085693359375)"
1,31/10/2023,Helvetica,8.99899959564209,138.7949981689453,289.3949890136719,"(138.7949981689453, 279.7210693359375, 183.82603454589844, 292.085693359375)"
1,01/11/2024  25,Helvetica,8.99899959564209,199.13099670410156,289.3949890136719,"(199.13099670410156, 279.7210693359375, 262.6876220703125, 292.085693359375)"
1,PEUGEOT E7,Helvetica,8.99899959564209,287.4750061035156,289.3949890136719,"(287.4750061035156, 279.7210693359375, 344.987548828125, 292.085693359375)"
1,SF61 KRG,Helvetica,8.99899959564209,394.1789855957031,289.3949890136719,"(394.1789855957031, 279.7210693359375, 437.6891174316406, 292.085693359375)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,289.3949890136719,"(453.07501220703125, 279.7210693359375, 485.08441162109375, 292.085693359375)"
1,24/01/2012,Helvetica,8.99899959564209,508.1549987792969,289.3949890136719,"(508.1549987792969, 279.7210693359375, 553.185791015625, 292.085693359375)"
1,7,Helvetica,8.99899959564209,577.8510131835938,289.3949890136719,"(577.8510131835938, 279.7210693359375, 582.8544311523438, 292.085693359375)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,289.3949890136719,"(634.4429931640625, 279.7210693359375, 652.449951171875, 292.085693359375)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,289.3949890136719,"(707.3070068359375, 279.7210693359375, 720.8054809570312, 292.085693359375)"
1,112604,Helvetica,8.99899959564209,30.36199951171875,306.3869934082031,"(30.36199951171875, 296.71307373046875, 60.382667541503906, 309.07769775390625)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,306.3869934082031,"(80.5459976196289, 296.71307373046875, 124.04716491699219, 309.07769775390625)"
1,12/05/2023,Helvetica,8.99899959564209,138.7949981689453,306.3869934082031,"(138.7949981689453, 296.71307373046875, 183.82603454589844, 309.07769775390625)"
1,16/05/2024  28,Helvetica,8.99899959564209,199.13099670410156,306.3869934082031,"(199.13099670410156, 296.71307373046875, 262.6876220703125, 309.07769775390625)"
1,PEUGEOT E7,Helvetica,8.99899959564209,287.4750061035156,306.3869934082031,"(287.4750061035156, 296.71307373046875, 344.987548828125, 309.07769775390625)"
1,CB12 BAX,Helvetica,8.99899959564209,394.1789855957031,306.3869934082031,"(394.1789855957031, 296.71307373046875, 437.19415283203125, 309.07769775390625)"
1,DIESEL,Helvetica,8.99899959564209,453.07501220703125,306.3869934082031,"(453.07501220703125, 296.71307373046875, 485.08441162109375, 309.07769775390625)"
1,03/05/2013,Helvetica,8.99899959564209,508.1549987792969,306.3869934082031,"(508.1549987792969, 296.71307373046875, 553.185791015625, 309.07769775390625)"
1,7,Helvetica,8.99899959564209,577.8510131835938,306.3869934082031,"(577.8510131835938, 296.71307373046875, 582.8544311523438, 309.07769775390625)"
1,YES,Helvetica,8.99899959564209,634.4429931640625,306.3869934082031,"(634.4429931640625, 296.71307373046875, 652.449951171875, 309.07769775390625)"
1,NO,Helvetica,8.99899959564209,707.3070068359375,306.3869934082031,"(707.3070068359375, 296.71307373046875, 720.8054809570312, 309.07769775390625)"
1,117423,Helvetica,8.99899959564209,30.36199951171875,323.3789978027344,"(30.36199951171875, 313.705078125, 60.382667541503906, 326.0697021484375)"
1,HACKNEY,Helvetica,8.99899959564209,80.5459976196289,323.3789978027344,"(80.5459976196289, 313.705078125, 124.04716491699219, 326.0697021484375)"
1,05/12/2023,Helvetica,8.99899959564209,138.7949981689453,323.3789978027344,"(138.7949981689453, 313.705078125, 183.82603454589844, 326.0697021484375)"
1,04/12/2024  32,Helvetica,8.99899959564209,199.13099670410156,323.3789978027344,"(199.13099670410156, 313.705078125, 262.6876220703125, 326.0697021484375)"
1,PEUGEOT E7,Helvetica,8.99899959564209,287.4750061035156,323.3789978027344,"(287.4750061035156, 313.705078125, 344.987548828125, 326.0697021484375)"
1,SF59 AVR,Helvetica,8.99899959564209,394.1789855957031,323.3789978027344,"(394.1789855957031, 313.705078125, 436.6902160644531, 326.0697021484375)"
