page,text,font,size,origin_x,origin_y,bbox
1,VU19 UCZ,Calibri,10.979999542236328,139.57151794433594,681.5990600585938,"(139.57151794433594, 673.3640747070312, 184.49134826660156, 684.3440551757812)"
1,Vauxhall Insignia,Calibri,10.979999542236328,249.12005615234375,681.5990600585938,"(249.12005615234375, 673.3640747070312, 323.73468017578125, 684.3440551757812)"
1,PH0571,Calibri,10.979999542236328,52.802032470703125,695.93896484375,"(52.802032470703125, 687.7039794921875, 87.58487701416016, 698.6839599609375)"
1,GJ20 CUX,Calibri,10.979999542236328,139.57260131835938,695.93896484375,"(139.57260131835938, 687.7039794921875, 182.20289611816406, 698.6839599609375)"
1,Skoda Octavia,Calibri,10.979999542236328,249.12332153320312,695.93896484375,"(249.12332153320312, 687.7039794921875, 312.0475769042969, 698.6839599609375)"
1,PH0572,Calibri,10.979999542236328,52.80201721191406,710.27880859375,"(52.80201721191406, 702.0438232421875, 87.5848617553711, 713.0238037109375)"
1,NU68 YWP,Calibri,10.979999542236328,139.5725860595703,710.27880859375,"(139.5725860595703, 702.0438232421875, 188.09869384765625, 713.0238037109375)"
1,Skoda Octavia,Calibri,10.979999542236328,249.12661743164062,710.27880859375,"(249.12661743164062, 702.0438232421875, 312.0475769042969, 713.0238037109375)"
1,PH0575,Calibri,10.979999542236328,52.80201721191406,724.6187133789062,"(52.80201721191406, 716.3837280273438, 87.5848617553711, 727.3637084960938)"
1,ST71 XER,Calibri,10.979999542236328,139.5725860595703,724.6187133789062,"(139.5725860595703, 716.3837280273438, 180.58909606933594, 727.3637084960938)"
1,Skoda Octavia,Calibri,10.979999542236328,249.11892700195312,724.6187133789062,"(249.11892700195312, 716.3837280273438, 312.04754638671875, 727.3637084960938)"
1,PH0576,Calibri,10.979999542236328,52.80198669433594,738.9586181640625,"(52.80198669433594, 730.7236328125, 87.58483123779297, 741.70361328125)"
1,J44 WNR,Calibri,10.979999542236328,139.5725555419922,738.9586181640625,"(139.5725555419922, 730.7236328125, 179.50314331054688, 741.70361328125)"
1,Skoda Superb,Calibri,10.979999542236328,249.13206481933594,738.9586181640625,"(249.13206481933594, 730.7236328125, 310.0973205566406, 741.70361328125)"
1,PH0577,Calibri,10.979999542236328,52.80195617675781,753.2984619140625,"(52.80195617675781, 745.0634765625, 87.58480072021484, 756.04345703125)"
1,NV73 HUH,Calibri,10.979999542236328,139.57252502441406,753.2984619140625,"(139.57252502441406, 745.0634765625, 187.22291564941406, 756.04345703125)"
1,Skoda Octavia,Calibri,10.979999542236328,249.12545776367188,753.2984619140625,"(249.12545776367188, 745.0634765625, 312.0474853515625, 756.04345703125)"
1,PH0579,Calibri,10.979999542236328,52.80192565917969,767.6383666992188,"(52.80192565917969, 759.4033813476562, 87.58477020263672, 770.3833618164062)"
1,FG19 JHF,Calibri,10.979999542236328,139.57249450683594,767.6383666992188,"(139.57249450683594, 759.4033813476562, 180.53416442871094, 770.3833618164062)"
1,Skoda Octavia,Calibri,10.979999542236328,249.11773681640625,767.6383666992188,"(249.11773681640625, 759.4033813476562, 312.0474548339844, 770.3833618164062)"
1,PH0580,Calibri,10.979999542236328,52.80189514160156,781.9782104492188,"(52.80189514160156, 773.7432250976562, 87.5847396850586, 784.7232055664062)"
1,BD69 FYK,Calibri,10.979999542236328,139.5724639892578,781.9782104492188,"(139.5724639892578, 773.7432250976562, 181.99400329589844, 784.7232055664062)"
1,Toyota Prius,Calibri,10.979999542236328,249.11878967285156,781.9782104492188,"(249.11878967285156, 773.7432250976562, 304.525146484375, 784.7232055664062)"
2,PH0581,Calibri,10.979999542236328,52.79999923706055,64.97967529296875,"(52.79999923706055, 56.74467468261719, 87.58284759521484, 67.72467803955078)"
2,SC18 MYF,Calibri,10.979999542236328,139.57057189941406,64.97967529296875,"(139.57057189941406, 56.74467468261719, 183.85256958007812, 67.72467803955078)"
2,BMW 520,Calibri,10.979999542236328,249.1125030517578,64.97967529296875,"(249.1125030517578, 56.74467468261719, 293.4303894042969, 67.72467803955078)"
2,PH0582,Calibri,10.979999542236328,52.80110168457031,79.319580078125,"(52.80110168457031, 71.08457946777344, 87.58394622802734, 82.06458282470703)"
2,SD21 NBK,Calibri,10.979999542236328,139.57167053222656,79.319580078125,"(139.57167053222656, 71.08457946777344, 183.74452209472656, 82.06458282470703)"
2,Skoda Octavia,Calibri,10.979999542236328,249.13226318359375,79.319580078125,"(249.13226318359375, 71.08457946777344, 312.0466613769531, 82.06458282470703)"
2,PH0584,Calibri,10.979999542236328,52.80110168457031,93.65948486328125,"(52.80110168457031, 85.42448425292969, 87.58394622802734, 96.40448760986328)"
2,GK18 DWC,Calibri,10.979999542236328,139.57167053222656,93.65948486328125,"(139.57167053222656, 85.42448425292969, 188.1845245361328, 96.40448760986328)"
2,Skoda Rapid,Calibri,10.979999542236328,249.1201934814453,93.65948486328125,"(249.1201934814453, 85.42448425292969, 303.72802734375, 96.40448760986328)"
2,PH0585,Calibri,10.979999542236328,52.80107116699219,107.9993896484375,"(52.80107116699219, 99.76438903808594, 87.58391571044922, 110.74439239501953)"
2,SH19 OJB,Calibri,10.979999542236328,139.57164001464844,107.9993896484375,"(139.57164001464844, 99.76438903808594, 181.80337524414062, 110.74439239501953)"
2,Skoda Superb,Calibri,10.979999542236328,249.12234497070312,107.9993896484375,"(249.12234497070312, 99.76438903808594, 310.0964050292969, 110.74439239501953)"
2,PH0586,Calibri,10.979999542236328,52.80104064941406,122.33929443359375,"(52.80104064941406, 114.10429382324219, 87.5838851928711, 125.08429718017578)"
2,MA17 KAN,Calibri,10.979999542236328,139.5716094970703,122.33929443359375,"(139.5716094970703, 114.10429382324219, 188.0692138671875, 125.08429718017578)"
2,Mercedes Benz E220 D AM,Calibri,10.979999542236328,249.135498046875,122.33929443359375,"(249.135498046875, 114.10429382324219, 369.4606628417969, 125.08429718017578)"
2,PH0588,Calibri,10.979999542236328,52.80096435546875,136.67919921875,"(52.80096435546875, 128.44419860839844, 87.58380889892578, 139.4241943359375)"
2,KY71 UJB,Calibri,10.979999542236328,139.571533203125,136.67919921875,"(139.571533203125, 128.44419860839844, 180.75250244140625, 139.4241943359375)"
2,Skoda Superb,Calibri,10.979999542236328,249.12774658203125,136.67919921875,"(249.12774658203125, 128.44419860839844, 310.0963134765625, 139.4241943359375)"
2,PH0589,Calibri,10.979999542236328,52.80094909667969,151.01910400390625,"(52.80094909667969, 142.7841033935547, 87.58379364013672, 153.76409912109375)"
2,NX24 WZK,Calibri,10.979999542236328,139.57151794433594,151.01910400390625,"(139.57151794433594, 142.7841033935547, 186.57611083984375, 153.76409912109375)"
2,Skoda Octavia,Calibri,10.979999542236328,249.12771606445312,151.01910400390625,"(249.12771606445312, 142.7841033935547, 312.0464782714844, 153.76409912109375)"
2,PH0591,Calibri,10.979999542236328,52.80091857910156,165.3590087890625,"(52.80091857910156, 157.12400817871094, 87.5837631225586, 168.10400390625)"
2,GF20 WHU,Calibri,10.979999542236328,139.5714874267578,165.3590087890625,"(139.5714874267578, 157.12400817871094, 188.80250549316406, 168.10400390625)"
2,Skoda Octavia,Calibri,10.979999542236328,249.12881469726562,165.3590087890625,"(249.12881469726562, 157.12400817871094, 312.04644775390625, 168.10400390625)"
2,PH0595,Calibri,10.979999542236328,52.80088806152344,179.69891357421875,"(52.80088806152344, 171.4639129638672, 87.58373260498047, 182.44390869140625)"
2,GD19 YYR,Calibri,10.979999542236328,139.5714569091797,179.69891357421875,"(139.5714569091797, 171.4639129638672, 183.51193237304688, 182.44390869140625)"
2,Skoda Octavia,Calibri,10.979999542236328,249.114501953125,179.69891357421875,"(249.114501953125, 171.4639129638672, 312.0464172363281, 182.44390869140625)"
2,PH0597,Calibri,10.979999542236328,52.80085754394531,194.038818359375,"(52.80085754394531, 185.80381774902344, 87.58370208740234, 196.7838134765625)"
2,DY18 XEU,Calibri,10.979999542236328,139.57142639160156,194.038818359375,"(139.57142639160156, 185.80381774902344, 183.38052368164062, 196.7838134765625)"
